Avg Threads Running,1,1,1.5,2.1,2.6,2.6999999999999997,3.1,3.8000000000000003,4.6,5.1,5.8999999999999995,6.444444444444445,6.5,6.428571428571429,6.5,7.4,8,8,7.5,14,19,19,19,19,19,19,19,19,19,20,20,20,17,17,16.666666666666664,16.666666666666664,16.666666666666664,14.999999999999998,14.999999999999998,13.75,14.2,14.2,14.25,14.2,15.2,15.2,15.2,16.5,16.5,17,17.5,21.333333333333332,21.333333333333332,25,45.5,45.5,45.5,45.5,45.5,45.5,45.5,62,62,62,72,72,72,72,72,72,72,72,72,72,93,93,93,93,93,93,93,93,93,93
Peak Threads Connected,1,1,6,7,7,7,7,8,9,9,9,9,9,9,9,9,9,9,9,19,19,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,20,20,16,16,16,16,16,21,21,21,21,21,21,21,29,29,29,62,62,62,62,62,62,62,62,62,62,72,72,72,72,72,72,72,72,72,72,93,93,93,93,93,93,93,93,93,93
Peak Threads Running,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,5,13,13,13,36,36,36,36,36,36,36,36,36,36,61,61,61,61,61,61,61,61,61,61,55,55,55,55,55,55,55,55,55,55
Questions,37.22222222222222,38.77777777777778,58.88888888888889,167,310.22222222222223,474.33333333333337,591.2222222222223,764.2222222222223,915.6666666666667,1036.111111111111,1191.5555555555557,1130.883075,1031.4743714285712,900.3712666666667,746.2642800000001,642.34245,476.5344666666667,336.0093,233.08139999999997,1191.4257228315055,615.1698386012105,730.7380968392738,812.4433946152301,927.1912346795256,962.1893258991358,1136.2097077637025,1136.2097077637025,1127.4103699471502,1126.670830730793,1126.670830730793,915.1413417749638,1123.4075551124406,978.0457766642805,1119.5418754473872,895.0877236936292,774.2208007224564,662.8621814168172,568.7706773058557,205.4,1159.8797143215136,1159.8797143215136,1171.196812295432,651.7549799465239,773.6466911764705,895.5384024064172,930.8869986631016,808.995287433155,687.1035762032086,565.2118649732621
Threads Created,0,0,0,0,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.888888888888889,0.888888888888889,0.888888888888889,0.8622,0.8710857142857142,0.2207333333333333,0.22488000000000002,0.2311,0.24146666666666666,0,0,3.655699567962779,2.3267989240080698,2.763920645595158,1.8493721117138837,2.1105736387381953,2.1902401044806106,3.135582591245453,3.135582591245453,2.142551064133695,2.2485946283572766,2.2485946283572766,2.4421859380206596,1.9940179461615155,1.375767716535433,1.5748031496062993,1.2590748031496062,1.116195063214931,0.9556492073048364,0.6429693390299069,1,4.260117779726851,4.260117779726851,4.126938949765192,5.540006684491978,6.57610294117647,7.612199197860963,7.9126671122994665,6.876570855614974,5.8404745989304825,4.8043783422459905
Created Tmp Disk Tables,8.88888888888889,9.11111111111111,8.88888888888889,9,8.777777777777779,8.88888888888889,9,8.88888888888889,9.11111111111111,8.88888888888889,8.88888888888889,7.8675749999999995,6.750914285714285,6.070166666666666,5.059800000000001,4.1598,3.2598,2.2287,1.6219999999999999,8.973080757726821,3.4007061197041017,4.039576328177539,5.26359754872413,6.007017279485632,6.233760297367891,7.9016681299385425,7.9016681299385425,8.99871446936152,9.119300437226732,9.119300437226732,7.462234810618682,8.973080757726821,8.129536506800285,9.305654974946313,7.439987473156765,6.418121613485852,5.494982942002809,4.6293792410153305,2,8.89612830472372,8.89612830472372,8.68080261847161,5.182586898395721,6.151838235294117,7.121089572192514,7.402172459893049,6.432921122994652,5.463669786096257,4.494418449197862
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,0.11111111111111112,0.4444444444444445,4.555555555555555,10.666666666666668,12.11111111111111,16,18.88888888888889,20.22222222222222,20.333333333333336,19.61505,19.490542857142856,15.672066666666666,9.78228,8.5507,4.7086,1.7043,0.16219999999999998,27.140799822753962,10.918056489576328,12.969166106254203,10.384935704239501,11.851682740606789,12.299040586698812,14.674526527028721,14.674526527028721,12.569632909584344,13.741411617738914,13.741411617738914,13.296345662556925,17.05993131715963,14.132886542591265,16.177523264137438,12.934132068718682,11.301475015051174,9.675948223961468,7.587038200552902,0.6,20.29820824458088,20.29820824458088,22.627010103885016,19.300668449197858,22.910294117647055,26.519919786096256,27.566711229946527,23.957085561497326,20.347459893048132,16.737834224598934
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,28.22222222222222,29.666666666666668,28.111111111111114,28.555555555555554,28.666666666666668,28.444444444444446,30.111111111111114,27.888888888888893,29.888888888888893,28.444444444444446,29.666666666666668,26.189325000000004,22.1038,20.1971,16.866,13.4038,11.348933333333333,7.734899999999999,6.812399999999999,28.802481444555223,11.097041022192332,13.1817753866846,16.786608398633714,19.157514567008235,19.880640948362462,25.46093064091308,25.46093064091308,29.56720468504499,29.231730168644596,29.231730168644596,24.15050538709319,29.35637531848898,26.014516821760914,29.778095919828207,23.807959914101648,19.81246237206502,16.962773429660846,14.78829479768786,5.6,27.941360731737877,27.941360731737877,27.750106731179738,17.334859625668447,20.576838235294115,23.818816844919787,24.758990641711232,21.51701203208556,18.275033422459895,15.033054812834227
Sort Rows,40.88888888888889,51.111111111111114,40.88888888888889,46,40.88888888888889,46,46,40.88888888888889,51.111111111111114,46,40.88888888888889,39.661199999999994,30.05245714285714,30.461199999999998,20.68896,15.9459,16.6612,6.0306,7.4612,45.86241276171486,24.69986550100874,29.340080699394754,32.71966043801486,37.340918223829604,38.7504018485031,40.38630377524144,40.38630377524144,45.99342951006999,45.97126795752654,45.97126795752654,37.446851049650114,40.76658912152432,46.02568360773085,52.68432355046529,42.121775232641376,32.09060806742926,27.474914710014048,23.661271676300576,18.4,46.10951008645533,46.10951008645533,39.27707414259286,32.882620320855615,39.03235294117646,45.182085561497324,46.96550802139038,40.81577540106952,34.66604278074867,28.51631016042781
Sort Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Merge Passes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opened_tables,0,0,0,0,0.11111111111111112,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.21555,0.21777142857142856,0.11036666666666665,0,0,0,0,0,0.22155754957350174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2505951635133442,0.2505951635133442,0.2846164792941511,0,0,0,0,0,0,0
table_open_cache_hits,277.44444444444446,280.22222222222223,319.33333333333337,530.8888888888889,810,1131.888888888889,1358.5555555555557,1697.4444444444446,1991.1111111111113,2225.777777777778,2528.5555555555557,2381.935275,2168.023457142857,1891.2431999999997,1568.4255600000001,1346.27305,1001.7244666666668,707.9399999999999,487.41099999999994,2526.7530741110004,1262.9148621385339,1500.1710827168795,1688.7612567811934,1927.2784358047015,2000.0261754068713,2378.7783770224505,2378.7783770224505,2391.0869875732037,2388.257339163023,2388.257339163023,1940.5880817505276,2381.52210036557,2076.5337634216176,2376.950608446671,1900.4017233357195,1642.6205599036725,1406.3572646999799,1208.1393880371952,440,2454.5796266132065,2454.5796266132065,2474.740287462644,1394.2945855614971,1655.0566176470588,1915.81864973262,1991.4396390374336,1730.6776069518717,1469.9155748663102,1209.153542780749
table_open_cache_misses,0,0,0,0,0.11111111111111112,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.21555,0.21777142857142856,0.11036666666666665,0,0,0,0,0,0.22155754957350174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2505951635133442,0.2505951635133442,0.2846164792941511,0,0,0,0,0,0,0
table_open_cache_overflows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Scan,0.888888888888889,1.1111111111111112,0.888888888888889,1,0.888888888888889,1,1,0.888888888888889,1.1111111111111112,1,0.888888888888889,0.8622,0.6533142857142856,0.6622,0.44976000000000005,0.34665,0.36219999999999997,0.1311,0.16219999999999998,0.9970089730807578,0.5369535978480162,0.6378278412911904,0.7112969660438014,0.8117590918223827,0.8424000401848503,0.8779631255487269,0.8779631255487269,0.999857163262391,0.9993753903810119,0.9993753903810119,0.8140619793402198,0.886230198294007,1.0005583392984967,1.145311381531854,0.9156907659269864,0.6976219145093318,0.5972807545655228,0.5143754712239256,0.4,1.0023806540533768,1.0023806540533768,0.8538494378824535,0.7148395721925133,0.8485294117647058,0.9822192513368984,1.0209893048128342,0.8872994652406417,0.7536096256684492,0.6199197860962568
Slow Queries,3.555555555555556,4.111111111111112,4.111111111111112,7.444444444444445,10.11111111111111,14.777777777777777,17.444444444444446,18.88888888888889,21.22222222222222,23,24.888888888888893,23.387175,19.926085714285712,17.2172,12.25596,9.59065,7.726933333333333,5.5062,3.7306,23.92821535393819,9.128211163416275,10.843073301950236,11.523010849909584,13.150497287522601,13.646880650994571,17.308415903674902,17.308415903674902,18.14026567633195,17.239225484072456,17.239225484072456,14.65311562812396,18.167719065027143,15.133444881889762,17.322834645669293,13.84982283464567,11.301475015051174,9.675948223961468,9.001570746418697,2.8,15.53690013782734,15.53690013782734,15.653906361178311,17.692279411764705,21.00110294117647,24.309926470588234,25.26948529411765,21.960661764705883,18.651838235294118,15.343014705882357
Aborted Connects (attempts),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aborted Clients (timeout),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Table Locks Immediate,56.44444444444444,59.22222222222223,79.11111111111111,194.11111111111111,340.33333333333337,509.44444444444446,632.8888888888889,808.1111111111111,962.8888888888889,1086,1244.7777777777778,1179.27405,1071.6532,936.3507999999999,775.0489200000001,663.7192,493.1956666666667,348.4638,241.51579999999998,1246.7043314500943,644.8812710154673,766.0312373907196,848.5772804902551,968.4285965441028,1004.9832479405262,1190.267151636774,1190.267151636774,1182.2596771889728,1179.6377264209868,1179.6377264209868,960.7288126180161,1178.353827406669,1024.1965300644238,1172.369362920544,937.3239602720114,809.101896447923,692.7262191450933,595.7753895451117,215.4,1205.9892244079688,1205.9892244079688,1216.450832503202,656.7588569518716,779.5863970588234,902.4139371657755,938.0339237967916,815.2063836898395,692.3788435828877,569.5513034759359
